wt,RID,ev_ne,ev_adoption,ev_consider,ev_ee,ev_pnb,ev_intention,ev_personal.benefit,ev_self.efficacy,solar_ne,solar_adoption,solar_consider,solar_ee,solar_pnb,solar_intention,solar_personal.benefit,solar_self.efficacy,offset_ne,offset_adoption,offset_consider,offset_ee,offset_pnb,offset_intention,offset_personal.benefit,offset_self.efficacy,fw_ne,fw_adoption,fw_consider,fw_ee,fw_pnb,fw_intention,fw_personal.benefit,fw_self.efficacy,wave,ev_outcome.efficacy,solar_outcome.efficacy,community.solar_adoption,community.solar_consider,community.solar_intention,community.solar_ee,community.solar_pnb,community.solar_ne,community.solar_personal.benefit,community.solar_self.efficacy,community.solar_outcome.efficacy,offset_outcome.efficacy,beef_adoption,beef_consider,beef_intention,beef_ee,beef_pnb,beef_ne,beef_personal.benefit,beef_self.efficacy,beef_outcome.efficacy,hp_adoption,hp_consider,hp_intention,hp_ee,hp_pnb,hp_ne,hp_personal.benefit,hp_self.efficacy,hp_outcome.efficacy,ev_difficulty,solar_difficulty,community.solar_difficulty,offset_difficulty,hp_difficulty,beef_difficulty,fw_difficulty,fw_outcome.efficacy
0.273893027,6611bcdd-db54-30cf-1f3f-725827a78e59,2,0,0,1,0,NA,5,1,2,0,0,5,0,0,5,3,5,0,0,5,1,0,4,2,7,1,1,10,1,100,5,5,2024,5,2,0,0,0,3,0,2,4,3,3,3,1,NA,100,4,0,4,4,5,1,0,0,0,3,0,0,4,2,4,99,3,3,51,80,3,0,2
0.554062916,6611e085-efe7-a896-bfe2-c7ab268dafa4,0,0,0,0,0,10,1,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,1,8,1,1,2,1,80,2,4,2024,2,1,0,0,0,0,0,0,1,1,1,2,1,1,100,1,1,5,5,5,3,0,0,0,2,0,0,1,1,1,100,100,100,100,100,0,7,3
0.426906304,6611ff64-6d7a-4db1-cad7-578230979d41,1,0,0,1,0,NA,1,1,5,1,NA,10,1,0,1,5,5,0,0,5,1,50,2,2,3,1,1,2,1,50,2,5,2024,1,3,0,0,20,4,1,2,1,1,3,4,0,1,20,3,0,2,3,1,2,0,0,50,3,1,2,1,1,3,100,0,50,70,50,67,0,2
0.210805394,6612031f-f4aa-be3b-fea9-0a18964072bf,0,0,0,0,0,0,1,1,2,0,1,0,1,50,5,3,0,0,0,0,0,0,2,1,7,1,1,7,1,100,5,5,2024,2,5,0,0,0,0,0,0,2,2,4,2,1,1,100,2,0,1,5,4,3,0,0,10,0,0,0,2,5,3,50,50,50,50,50,0,0,5
0.279528868,6612062b-bc0d-f5e2-8771-7db76c32f93b,1,0,0,1,1,0,1,3,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,3,1,1,1,3,0,10,3,2,2024,2,2,0,0,0,0,0,0,1,3,2,2,0,0,10,1,0,1,2,1,2,0,0,0,0,0,0,1,3,2,20,74,53,47,51,40,60,2
1.074466338,661207fe-e496-1fcb-09b0-cd81366080f6,1,0,0,0,0,0,2,2,3,0,0,0,1,0,2,1,7,0,0,0,1,0,2,1,8,1,1,7,1,100,2,5,2024,2,3,0,0,0,0,1,4,4,2,2,2,1,1,30,2,1,3,4,4,1,1,NA,100,9,1,8,4,4,3,39,100,51,66,5,29,0,2
0.727620203,6612086a-2a02-cc57-01ae-f78bbfcc3564,0,0,0,1,0,20,3,3,0,0,1,6,0,0,3,2,0,0,0,0,0,0,1,1,6,1,1,6,1,60,3,3,2024,4,4,0,0,0,0,0,0,1,1,2,3,0,0,0,2,0,1,1,2,1,0,0,0,4,0,0,2,2,2,15,77,14,77,73,81,39,2
1.19347324,66123e08-3c8b-2eca-cd35-d1c9f9ad141f,0,0,0,0,0,100,2,2,2,0,1,2,1,10,3,2,1,0,0,1,0,10,2,1,1,1,1,1,1,90,2,2,2024,3,1,0,NA,90,8,1,8,3,4,2,1,1,1,90,1,1,1,5,4,1,0,0,0,2,1,2,2,2,1,96,72,26,57,46,18,64,1
0.201562093,661286f4-3bba-1799-f85f-6d584e037c76,2,0,NA,1,1,0,3,1,3,0,0,3,1,0,2,1,2,0,0,0,0,0,1,1,7,1,0,7,1,50,3,2,2024,1,2,0,NA,0,5,0,5,3,1,2,1,0,0,0,5,1,5,2,2,2,0,0,0,3,0,3,2,5,2,71,73,63,74,76,67,52,2
0.141112292,6612b615-0638-e367-d86c-d96006f5267b,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10,1,1,8,1,100,5,5,2024,1,3,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,1,1,4,5,0,3,3,100,0,4
0.929561555,6612d6ac-04c5-5633-3968-d7bcf36ed63c,0,0,0,1,0,0,1,3,2,0,0,1,0,0,3,2,1,0,0,1,0,0,1,2,2,0,0,0,0,10,1,3,2024,1,2,0,0,0,1,0,1,1,2,2,1,0,0,0,3,0,1,2,2,1,0,0,0,2,0,1,2,2,1,92,52,57,51,52,96,52,1
0.957874326,6612e684-348a-5bd5-89bf-74b74a6924d6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10,1,1,0,1,90,4,4,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,5,1,1,NA,50,9,0,4,3,4,1,84,38,43,43,13,16,6,1
0.130388699,6612f3ef-a877-b872-d003-d4b7c9d8f165,5,0,NA,5,1,70,5,5,5,0,0,5,1,0,5,3,0,0,0,0,1,0,5,1,10,1,1,10,1,100,5,5,2024,5,5,0,0,0,10,1,10,3,2,5,1,1,1,70,6,1,3,5,5,5,1,NA,100,10,1,10,5,5,5,0,8,9,0,6,13,0,3
0.261327231,661302a9-166d-c999-64cf-9db201f17b44,4,0,0,1,1,30,3,2,3,0,0,1,1,20,4,2,1,0,0,0,1,10,4,1,9,1,1,8,1,100,5,5,2024,4,4,0,0,10,0,1,0,4,1,4,4,1,1,20,6,1,6,4,3,2,0,0,10,3,1,3,4,1,4,45,61,73,67,71,34,13,2
0.351123107,661317d6-3689-8f7c-fc58-410ea51e3c00,2,0,1,2,0,10,1,1,4,0,1,2,1,50,3,2,3,0,0,3,1,30,3,3,7,1,1,7,1,80,5,4,2024,5,4,0,NA,40,3,1,5,3,2,4,4,0,0,0,3,0,3,1,5,1,0,0,40,5,1,4,3,3,3,62,46,47,46,60,42,8,3
0.330258362,66131dbc-ab91-0ce7-3430-e2712272723f,3,0,NA,3,1,NA,4,3,3,0,0,3,1,70,5,5,0,0,0,0,0,0,1,3,8,1,1,8,1,90,5,5,2024,5,3,0,NA,90,5,1,6,5,5,2,2,1,0,80,4,1,4,5,5,2,0,0,30,0,1,0,4,5,2,44,60,60,41,41,46,36,2
0.151885578,661323bd-8914-4b2e-2892-d1f7be5183ef,8,0,NA,2,1,90,4,2,7,0,0,1,1,0,1,1,6,0,0,0,1,0,3,1,9,1,1,8,1,60,4,2,2024,3,2,0,0,10,0,1,1,4,1,2,2,0,0,0,8,0,8,1,1,1,0,0,0,1,0,2,1,1,2,80,86,97,78,99,82,65,4
0.657965519,66132c2e-d217-24b1-347d-fb244ae2472f,5,0,1,2,1,70,5,4,6,0,1,6,1,20,5,1,7,0,0,4,1,50,3,3,7,1,1,7,1,100,3,5,2024,5,5,0,0,0,2,0,2,1,1,1,5,0,1,30,3,0,2,2,3,2,0,0,0,0,0,0,1,1,1,3,96,100,67,100,67,2,5
0.152352113,661330c4-e5c1-6e5e-ba70-9d02cb8724e2,0,0,NA,0,1,70,4,4,1,0,1,0,1,90,5,5,0,0,0,0,1,70,4,3,10,1,1,10,1,80,5,5,2024,5,5,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,63,23,94,46,86,100,14,3
0.397935608,66133f62-9aba-30bb-96f1-81f71efc0d18,10,0,0,9,1,0,5,1,7,0,1,10,1,0,5,1,5,0,0,5,1,0,5,5,6,1,1,5,1,80,5,5,2024,5,2,0,NA,0,5,1,10,5,5,5,5,0,0,50,5,0,5,3,3,2,1,NA,20,5,1,5,5,5,5,100,100,100,100,100,27,0,5
0.980883069,661354a0-ca21-1e65-8471-76be96ef327b,4,0,1,5,0,0,1,5,4,0,0,6,0,30,1,4,6,0,0,5,1,60,1,1,4,1,0,4,1,40,1,2,2024,4,2,0,0,40,4,1,5,1,1,4,2,1,0,40,7,1,10,1,4,2,1,NA,30,6,1,5,1,1,2,11,39,22,32,22,41,39,4
0.559474386,66135f39-378f-2cb5-807f-d8a667e8ffd5,3,0,0,3,0,30,3,4,6,0,0,2,1,70,4,5,1,0,0,3,1,60,4,4,8,1,1,8,1,80,5,5,2024,4,4,0,0,60,5,1,7,4,4,4,4,0,0,40,4,0,4,4,3,4,0,0,60,4,1,6,3,4,4,65,75,25,21,20,61,83,4
0.501023906,66137158-707d-726a-4d8a-56da2050b761,0,0,0,0,0,0,1,3,2,0,1,0,0,0,3,3,0,0,0,0,0,0,2,2,5,0,0,4,1,30,2,2,2024,2,2,0,0,0,0,0,0,1,1,1,2,0,0,50,0,0,0,1,3,1,1,NA,80,6,0,5,2,4,3,93,94,98,81,78,7,29,1
1.054271155,6613720f-b08f-7b18-64a7-05d14f86a343,8,0,1,7,1,70,4,5,7,0,0,4,1,80,2,2,5,0,0,5,1,60,3,3,8,1,1,6,1,70,2,5,2024,4,4,0,0,50,8,1,8,5,3,4,3,0,1,40,2,1,5,2,3,3,1,NA,70,7,0,6,3,2,3,21,33,48,29,30,57,72,2
0.437530613,66137218-4f8c-185b-8b0d-bec877e7f759,0,0,0,0,0,NA,2,2,2,0,1,0,1,30,3,3,0,0,0,0,0,0,1,1,4,1,1,4,1,60,3,3,2024,2,3,0,0,10,0,0,0,3,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,2,62,60,62,68,62,87,53,3
1.041185828,66137662-9a27-d84f-f091-d4e138692f90,8,1,NA,8,1,90,5,5,8,1,NA,8,1,80,5,4,8,1,NA,8,1,80,4,4,8,1,1,8,1,80,4,4,2024,5,4,0,0,70,6,1,7,4,4,4,4,1,1,50,5,1,5,4,3,4,1,NA,80,8,1,8,4,4,4,30,40,67,34,40,64,68,4
0.101934437,66137e9d-03ef-8111-1b58-43de225780ea,0,0,NA,0,0,NA,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,1,1,0,0,1,10,2,1,2024,1,1,0,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,100,100,100,100,100,97,76,1
2.03221161,66137f58-00c3-46df-ef88-b877eae1ae54,0,0,0,1,0,0,1,1,5,0,1,3,1,50,3,3,5,0,0,5,1,50,4,3,5,0,0,5,1,0,1,5,2024,1,4,0,0,0,5,0,0,1,1,1,5,0,0,0,0,0,0,1,4,3,0,0,0,2,0,0,1,1,1,51,0,97,0,100,0,0,1
0.415842648,66138058-9a65-b6d4-6dab-a72f75c587f0,6,0,1,6,0,100,5,5,6,0,0,6,1,10,5,5,4,0,1,4,1,50,5,5,6,1,1,6,1,100,5,5,2024,5,5,0,NA,50,2,1,2,5,5,5,5,0,1,30,6,0,6,4,5,5,0,1,50,4,1,4,5,5,5,0,1,0,0,0,18,0,5
0.368598483,66138203-83e1-72b2-8244-c815b00345bc,5,0,1,5,1,90,5,5,6,1,NA,3,1,90,5,5,10,0,1,8,1,100,5,5,10,1,1,10,1,90,5,4,2024,5,5,0,1,90,8,1,8,5,5,5,5,0,0,90,6,0,5,4,4,5,1,NA,100,8,1,10,5,5,5,14,11,12,8,8,99,99,4
0.524205581,6613831a-da30-5641-addf-541f2149db63,0,0,NA,0,0,0,3,3,10,0,0,0,1,0,5,5,5,0,0,0,0,0,5,3,10,1,1,5,1,100,5,5,2024,3,5,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,1,71,34,86,79,88,97,12,3
0.755765532,66138e49-e351-7115-5795-ea213437fa6c,9,1,NA,9,1,100,5,4,7,1,NA,8,1,80,4,5,8,1,NA,8,1,70,5,4,7,1,1,8,1,70,5,4,2024,4,5,1,NA,90,10,1,7,5,4,5,5,0,0,50,5,0,5,3,4,5,1,NA,70,8,1,7,5,4,5,66,61,84,77,81,75,82,5
1.162990811,6613a420-54ed-7427-e9ad-7845a504da09,0,0,1,2,0,30,1,4,2,0,1,0,0,10,2,1,1,0,0,0,1,0,2,1,3,1,1,0,1,50,3,4,2024,3,3,0,0,0,0,0,1,2,5,2,2,1,1,50,0,1,0,3,3,4,0,0,0,0,0,0,1,4,2,76,98,96,73,96,58,25,3
0.372777534,6613adae-bd55-9c52-2bdb-e4cfb37a35bc,2,0,NA,1,0,50,1,1,3,0,0,2,1,30,5,1,0,0,0,0,1,50,3,3,3,0,1,3,1,100,3,5,2024,5,3,0,0,30,0,1,3,3,3,4,3,1,NA,100,0,1,0,5,5,3,1,NA,100,3,1,2,5,5,3,100,78,79,70,16,2,0,2
1.596270358,6613ce5f-1edc-5f6d-d8a7-ec8960d1a347,0,0,0,1,0,0,1,1,2,0,0,3,0,0,1,1,0,0,0,0,0,0,1,1,3,1,1,4,1,50,3,4,2024,1,1,0,1,10,2,1,2,3,3,2,1,0,1,30,2,0,1,3,3,2,0,0,0,1,0,0,1,1,1,100,73,33,65,48,45,19,2
1.032609748,6613fb9c-7554-d54e-afad-ee1fe5819d19,6,0,NA,3,0,30,1,5,6,0,1,1,1,10,4,1,7,0,1,1,1,20,4,4,7,0,1,6,1,20,2,5,2024,3,3,0,1,10,1,1,7,5,1,4,3,0,1,30,3,0,3,3,5,2,0,0,10,5,0,4,3,1,1,65,100,100,80,100,20,0,2
0.778322366,6614172e-57b7-038d-5911-eedbb5cf8daa,1,0,0,1,1,30,3,3,2,0,0,2,1,40,3,3,2,0,0,2,1,20,2,1,6,1,1,6,1,40,3,3,2024,3,3,0,0,0,0,0,0,2,1,1,1,0,0,50,3,1,3,3,3,3,0,0,0,0,0,0,1,1,1,62,37,84,80,93,66,39,3
4.689546371,6614172f-d8fc-b60c-a663-945314137507,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,0,0,2,1,100,1,5,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,2,1,5,1,0,0,0,0,0,0,1,1,1,100,0,0,100,100,0,0,1
0.316581183,661417a5-52e2-c745-1ac5-335b8c27aa8d,2,0,1,0,1,50,5,3,1,0,1,0,1,0,3,2,1,0,0,0,1,10,3,4,6,1,0,0,0,40,4,4,2024,3,3,0,0,0,0,1,1,3,4,3,3,0,0,0,0,0,2,3,3,3,1,NA,20,3,1,4,3,3,4,64,45,67,61,63,23,40,3
0.410462935,661417b5-0711-1371-a2d0-def494d136c1,0,0,1,0,1,50,2,2,0,0,0,0,0,20,2,2,1,0,0,1,1,20,2,2,1,1,1,1,1,50,4,3,2024,3,3,0,0,10,0,0,0,2,2,2,2,0,0,10,1,0,0,2,2,2,0,0,10,0,0,0,2,2,2,35,76,47,66,78,71,36,3
2.111792264,661417d7-edbf-9cc4-936b-bf62d0fcbc40,1,0,0,1,0,10,3,3,4,0,1,4,1,0,3,3,0,0,0,0,0,0,3,3,5,1,1,5,1,50,3,3,2024,3,3,0,0,0,5,0,5,3,3,3,3,1,1,50,5,1,5,3,3,3,0,0,0,5,0,5,3,3,3,50,50,50,50,50,50,50,3
0.376260301,6614185a-978f-e2c6-a09c-8e37b5987d1e,4,0,0,4,0,10,2,1,3,0,0,2,1,10,2,1,2,0,0,2,0,0,1,1,10,1,1,8,1,100,5,5,2024,2,2,0,0,10,2,1,2,2,2,2,1,0,0,70,5,0,5,2,3,2,0,0,10,3,1,3,2,2,2,94,95,100,100,93,29,96,4
0.851857632,6614187b-fec0-e4e3-8328-43eb1001c65b,1,0,0,1,0,NA,1,5,1,0,0,1,0,0,3,1,1,0,0,1,0,0,3,3,1,1,1,1,1,100,3,3,2024,1,1,0,0,0,1,0,1,3,1,1,1,0,0,50,1,0,1,3,3,1,0,1,0,1,0,1,3,3,1,0,98,53,47,54,52,20,1
0.344192949,66141882-7d40-8482-92a0-96627fc9ffd5,0,0,NA,0,0,NA,1,1,0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,6,1,80,3,4,2024,1,1,0,0,0,0,0,0,1,1,1,1,1,1,100,5,1,10,4,5,3,0,0,0,3,0,3,1,1,1,94,94,100,86,100,12,14,3
1.204173107,66141891-e04e-dfe4-a489-a329081bf812,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,1,1,5,1,90,5,5,2024,2,1,0,0,0,0,0,0,1,1,1,1,1,1,100,5,0,2,5,5,1,1,NA,100,2,0,0,2,4,2,75,99,99,100,10,1,2,1
3.976133121,661418c8-9a09-a825-968f-3cbd2d3b9bb3,3,0,0,0,0,NA,1,5,0,0,0,0,0,0,2,5,8,0,1,10,1,0,5,5,3,0,1,3,1,10,5,5,2024,2,2,0,0,0,0,0,0,1,5,2,4,0,0,0,1,0,1,1,4,1,1,NA,100,9,1,7,2,5,3,62,33,61,13,7,18,20,3
0.392709558,661418ee-8689-f4af-b384-ff25643636b8,0,0,0,0,0,0,1,3,5,0,0,0,0,0,1,1,3,0,0,5,0,0,1,1,10,0,0,7,1,100,5,5,2024,5,1,0,0,0,4,0,5,1,1,3,5,1,1,50,4,1,8,3,3,4,0,0,0,5,1,8,2,3,4,70,88,63,79,73,8,15,1
0.387736399,661419b3-4b4c-fe6d-8f68-4e50757d5f51,2,0,0,2,0,NA,1,1,2,0,0,2,0,0,1,1,1,0,0,1,0,0,1,1,5,0,0,5,1,100,3,4,2024,1,2,0,0,0,1,0,1,2,2,2,1,1,NA,100,5,0,5,5,5,2,0,0,0,1,0,1,2,1,2,100,0,100,99,100,0,0,2
0.836345788,661419f2-1580-b200-57ab-81057872b4a3,5,0,0,5,0,0,1,1,3,0,0,3,0,20,2,1,0,0,0,0,0,0,1,1,8,1,1,6,1,80,4,3,2024,1,1,0,0,0,0,0,0,1,1,1,1,1,1,100,6,1,6,5,4,3,0,0,0,3,0,3,1,1,1,15,41,21,20,25,5,60,3
2.02141179,66141a22-2881-973f-deea-633c44b85844,5,0,NA,0,0,NA,1,1,5,0,0,4,1,0,1,1,10,0,0,3,1,0,3,1,10,1,0,8,1,80,2,3,2024,1,2,0,0,0,0,1,9,3,1,2,2,0,0,0,3,1,3,1,1,2,0,0,0,8,1,9,2,1,2,51,100,67,100,100,100,0,2
1.196448832,66141a2e-1158-2d4a-fd00-f5e43d2f3b15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,3,1,1,3,1,90,5,3,2024,2,3,1,NA,100,3,1,3,4,4,3,2,0,0,20,2,0,2,3,3,3,0,0,0,0,0,0,3,1,3,97,87,11,88,95,74,63,3
2.030025612,66141be6-708b-4813-9d13-430dcef531d7,8,0,0,5,0,0,1,1,5,0,0,5,0,0,1,1,1,0,0,5,0,10,2,1,9,1,1,9,1,50,3,4,2024,1,1,0,0,10,1,0,2,2,1,1,1,0,0,0,7,0,9,1,4,1,1,NA,50,8,0,5,1,3,1,99,77,80,67,52,30,56,1
1.646477963,66141c2c-dab9-4ff6-986c-adfd74287d83,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,1,0,5,1,80,3,5,2024,1,1,0,NA,0,0,0,0,1,1,1,1,0,0,0,3,0,2,1,1,1,1,NA,100,8,0,0,5,5,1,100,100,100,100,0,82,25,1
1.632505464,66141c52-977b-4040-e53f-234ee10cc9d3,0,0,0,0,0,0,1,1,5,0,1,0,1,0,4,1,0,0,0,0,1,0,2,1,10,1,1,9,1,100,5,5,2024,3,5,0,0,0,0,1,1,4,1,5,4,1,1,100,5,1,5,5,5,1,1,NA,100,9,1,2,5,3,5,100,100,95,100,4,40,0,1
0.924779945,66141c61-c3d3-8def-e5a6-97a9ea958f29,4,0,1,2,1,50,3,2,5,0,1,1,1,0,4,1,5,0,0,0,1,0,2,1,6,1,1,4,1,100,4,4,2024,4,4,0,0,0,0,1,3,5,1,4,4,1,1,70,6,1,7,4,4,3,0,1,20,5,1,5,4,1,4,65,99,99,99,99,15,18,2
1.560345677,66141c79-e3e7-1321-f9b8-b0dd9372e9e5,8,0,1,9,1,90,4,4,7,1,NA,9,1,90,5,5,9,1,NA,9,1,70,5,4,9,1,1,9,1,90,4,5,2024,5,5,1,NA,80,9,1,9,5,5,4,5,1,1,80,9,1,9,5,5,5,1,NA,70,9,1,9,5,4,5,79,90,87,79,85,88,88,5
0.934436624,66141c92-c11e-08e2-55e9-07c20d2d2b6e,2,0,1,2,0,0,2,1,2,0,0,0,1,0,3,1,2,0,0,0,1,0,3,1,3,1,1,4,1,60,4,3,2024,3,3,0,0,0,0,1,1,2,1,3,3,1,1,70,5,1,5,4,3,3,0,0,0,0,0,0,1,1,2,84,97,99,97,96,46,42,3
1.47378486,66141cab-f065-47f9-2381-b7ca7e985f8e,3,0,0,3,0,60,3,2,5,0,1,4,1,30,2,2,2,0,0,4,1,30,3,2,5,1,1,5,1,40,3,3,2024,2,3,0,0,10,4,1,4,3,3,3,2,0,0,30,3,0,3,3,4,1,0,0,20,2,1,3,3,2,2,36,35,71,55,62,55,35,2
0.622856641,66142021-63b2-4740-4509-0a023376ec52,4,0,1,4,1,70,4,3,3,1,NA,0,1,100,5,5,8,0,1,0,1,10,5,5,10,1,1,10,1,100,5,5,2024,4,5,0,1,20,0,1,3,5,5,5,5,0,0,0,0,0,0,1,1,1,1,NA,10,4,1,4,4,4,4,0,0,0,3,0,100,0,3
1.270234337,661420a8-1de1-a016-1a55-ced09d080902,3,0,0,2,0,0,1,1,1,0,0,2,0,0,3,1,6,0,0,5,1,0,4,3,5,1,1,6,1,40,2,3,2024,4,1,0,0,0,0,1,5,4,1,4,3,0,0,0,0,1,1,1,5,2,0,0,0,0,1,1,3,2,2,70,96,100,59,95,1,55,2
0.16454884,661422f7-105a-d72b-f7fe-8705c24030c4,3,0,0,4,0,NA,2,1,3,0,0,2,0,0,2,1,5,0,0,5,1,0,1,1,7,1,1,7,1,70,4,3,2024,2,3,0,0,10,4,0,4,1,1,1,1,1,1,40,4,1,5,2,1,2,1,NA,100,10,1,10,5,5,3,78,71,61,77,24,78,22,2
0.659687324,661424eb-1c93-75dc-bf1b-c3b9a8c28b43,6,0,NA,2,1,50,4,4,5,0,0,5,1,80,5,4,10,0,0,10,1,100,5,5,6,1,1,10,1,100,4,4,2024,5,4,0,0,60,6,1,7,5,5,5,5,0,0,0,10,0,10,1,2,2,1,NA,100,10,1,10,5,5,5,100,100,100,0,100,100,100,4
1.093678206,661428c2-e6de-c7ef-44af-93357cc75bc8,0,0,0,0,0,NA,1,1,1,0,0,1,0,0,2,2,1,0,0,2,0,0,1,1,9,1,1,9,1,100,4,5,2024,1,3,0,0,0,2,0,2,2,2,2,1,0,0,10,2,0,5,1,3,2,0,0,0,0,0,0,1,1,2,98,61,56,59,43,78,9,5
0.184605625,66142c42-b884-884e-a549-52708e4ca90e,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4,1,1,5,1,30,3,3,2024,4,1,0,NA,0,3,0,0,1,1,1,1,0,0,0,4,0,5,4,4,5,0,0,0,0,0,0,1,1,1,79,81,20,20,26,83,78,3
1.068705319,66142c44-9a7b-b81b-dcce-57ac3ac4f7cf,1,0,0,1,0,0,1,1,3,0,0,0,1,0,5,1,0,0,0,0,0,0,2,1,8,1,1,6,1,90,5,4,2024,3,4,0,0,0,0,0,0,1,1,3,2,0,1,30,0,0,0,2,4,1,1,NA,80,8,0,8,1,5,3,100,100,100,100,13,8,8,2
3.072412086,66142dc0-b866-1578-ee0c-2ab3e902d84d,3,0,0,4,0,10,2,4,0,0,0,0,0,0,1,2,3,0,0,3,0,10,2,2,8,1,1,8,1,100,4,4,2024,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,2,1,1,1,0,0,0,2,0,2,1,1,2,66,75,95,79,79,80,12,4
0.469063308,661430c2-dfce-f7bd-cb29-64cb835df9d5,2,0,NA,6,1,20,3,4,5,0,0,2,1,0,1,1,2,0,0,1,0,0,1,1,5,1,1,5,1,30,4,4,2024,4,1,0,0,0,4,0,3,1,1,1,1,1,1,10,3,1,3,5,4,3,0,0,0,4,0,4,1,1,1,40,83,75,40,77,43,25,3
0.543482195,66143141-6cbc-2c39-eefd-b0f2bfd3b439,5,0,1,1,1,30,3,4,5,0,0,1,1,10,4,3,3,0,0,1,0,20,1,4,6,1,1,6,1,50,4,4,2024,5,4,0,1,0,1,1,7,3,1,3,3,0,0,20,2,1,3,2,4,2,0,0,0,6,0,2,2,5,2,64,93,98,11,40,13,63,2
0.311526256,6614317d-d73d-61f2-0839-951160721220,1,0,0,2,0,0,2,1,2,0,0,2,0,0,3,1,4,0,0,2,1,0,3,2,7,1,1,5,1,60,4,4,2024,3,4,0,0,0,0,0,0,2,1,1,2,0,0,10,0,0,2,3,3,3,0,0,0,2,0,1,1,1,2,96,91,98,81,94,22,11,4
0.764197894,66143488-5e0f-4864-d0ca-f20228a85654,3,0,0,4,0,0,3,1,4,0,0,6,1,20,3,3,3,0,0,1,0,10,3,2,3,0,0,2,0,0,2,2,2024,3,3,0,NA,0,4,1,4,1,2,3,4,0,0,0,4,1,3,3,2,1,0,0,20,4,1,5,4,3,4,88,70,76,57,79,84,84,1
0.806472341,66143511-4f4c-28ee-1537-e5d78e0853a4,5,0,1,5,1,NA,3,3,7,0,0,0,1,0,5,1,0,0,0,0,1,50,4,2,8,1,1,8,1,70,5,4,2024,3,4,0,0,0,5,1,5,4,3,3,3,1,1,70,7,1,9,5,3,3,0,0,0,3,1,3,3,1,3,53,89,85,79,83,18,14,3
0.966089885,661436b2-bf19-1c35-95d7-3c7038bc836a,4,0,1,7,1,50,4,5,1,0,1,5,1,0,3,1,0,0,0,0,0,0,1,1,8,1,1,8,1,80,5,5,2024,5,2,0,0,0,3,0,5,3,1,1,1,0,0,30,3,0,2,2,3,1,0,0,0,0,0,0,1,1,1,83,100,100,100,100,73,64,1
0.22705581,66143753-7f39-e7c7-6a90-9aa2a71cb3ad,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,8,1,1,8,1,100,5,5,2024,1,1,0,0,0,0,0,2,1,1,1,1,1,NA,100,8,1,8,5,5,4,0,0,0,2,0,2,1,1,1,89,78,82,84,75,2,0,3
9.56451377,661438d9-7c5d-c937-c27e-2cd388dd7b83,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,10,0,50,1,3,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,2,1,1,0,0,0,1,0,1,1,1,1,100,100,100,100,72,100,13,1
0.870067415,66143a7b-df14-1685-364e-fb021335c115,3,0,NA,0,0,NA,1,1,0,0,0,0,0,0,4,1,8,0,0,0,1,30,3,2,7,1,1,7,1,80,4,4,2024,2,3,0,0,0,0,0,2,3,1,3,3,0,0,0,0,0,0,3,1,1,0,0,30,4,1,4,3,1,1,88,86,100,22,69,88,15,1
0.207448416,66143bfc-74fc-7c62-69b1-d7f0bf25ad4b,7,0,0,0,1,50,3,3,6,0,0,6,1,0,3,3,5,0,0,3,0,10,4,3,5,1,0,5,1,50,4,4,2024,5,4,0,0,0,7,1,5,3,3,3,3,0,0,0,5,1,7,3,2,3,0,0,50,5,1,6,4,4,4,77,82,87,74,82,10,77,4
